fill	x	y	showSelectedlegendfill
#000000	1.75238104957734	-3.94160275585214	min
#000000	1.69969364431463	-2.63531884382524	min
#000000	1.7064536073164	-1.28105056480537	min
#000000	1.86896386489866	-1.04007443045698	min
#000000	1.79606119914403	-3.43819156184335	min
#000000	1.78567086182247	-3.43041876747159	min
#000000	1.75399742772108	-2.78479354197065	min
#000000	1.69737287371485	-3.26089100270592	min
#000000	1.70718670661173	-1.49834570518491	min
#000000	1.86872738718107	-0.580909555578142	min
#000000	1.79606119914403	-1.87283116354752	min
#000000	1.78610128168745	-2.1101196251118	min
#000000	1.75292181070918	-1.12923160498236	min
#000000	1.69737287371485	-2.61040811595484	min
#000000	1.70718670661173	-2.30503641689576	min
#000000	1.86825317323007	-0.639220949414242	min
#000000	1.79606119914403	-0.805969260893992	min
#000000	1.78480613289032	-2.51979195661948	min
#000000	1.75129355414777	-2.45832661172758	min
#000000	1.69737287371485	-2.13210754494652	min
#000000	1.70718670661173	-1.64861899963719	min
#000000	1.86849049042529	-1.88069377216908	min
#000000	1.79606119914403	-4.44858046044807	min
#000000	1.78653041485268	-3.57342922511684	min
#000000	1.75292181070918	-3.22889781439712	min
#000000	1.69737287371485	-3.49720201477683	min
#000000	1.70718670661173	-3.16745668194647	min
#000000	1.86872738718107	-2.36973353691929	min
#000000	1.79606119914403	-3.46758757409555	min
#000000	1.78610128168745	-3.37310338577321	min
#000000	1.75238104957734	-3.40046892032822	min
#000000	1.69737287371485	-2.57883833520272	min
#000000	1.70718670661173	-3.35837933652625	min
#000000	1.86825317323007	-0.794755069200175	min
#000000	1.79565978525711	-4.03041185468841	min
#000000	1.78610128168745	-3.04426923717141	min
#000000	1.75292181070918	-2.1262698244899	min
#000000	1.69737287371485	-1.42309539303154	min
#000000	1.70718670661173	-2.33869747070724	min
#000000	1.8691999249725	-0.355680323985676	min
#000000	1.79646148411469	-2.5332945985918	min
#000000	1.78823422366191	-2.77919898769635	min
#000000	1.75346059894141	-1.41466422629141	min
#000000	1.70122168601435	-1.53390066802367	min
#000000	1.7064536073164	-0.954787305826479	min
#000000	1.86896386489866	-1.93741458475343	min
#000000	1.79606119914403	-3.22331085837402	min
#000000	1.78610128168745	-2.96483653356174	min
#000000	1.75346059894141	-2.80068919886971	min
#000000	1.69737287371485	-3.04220251867189	min
#000000	1.70718670661173	-2.90818683912986	min
#000000	1.86825317323007	-1.31918192682022	min
#000000	1.79606119914403	-2.80693925905122	min
#000000	1.78480613289032	-3.28855603234164	min
#000000	1.75238104957734	-2.71372705621138	min
#000000	1.69737287371485	-2.35087643842079	min
#000000	1.70718670661173	-3.00715265397403	min
#000000	1.86872738718107	-0.858824366957389	min
#000000	1.79606119914403	-2.74963545859016	min
#000000	1.78610128168745	-2.94965551752941	min
#000000	1.75346059894141	-2.13109542161464	min
#000000	1.69737287371485	-1.28943802986377	min
#000000	1.70718670661173	-2.99798284815574	min
#000000	1.79606119914403	-1.18420664664553	min
#000000	1.78610128168745	-1.34066238960372	min
#000000	1.75346059894141	-0.0402206300502194	min
#000000	1.69737287371485	-0.412011562536033	min
#000000	1.70718670661173	-0.275232509985456	min
#000000	1.86872738718107	-1.17852861159834	min
#000000	1.79606119914403	-2.409886991173	min
#000000	1.78610128168745	-2.8168240406148	min
#000000	1.75238104957734	-2.6284592054378	min
#000000	1.69737287371485	-2.29766336997446	min
#000000	1.70718670661173	-2.98298594725006	min
#000000	2.15569735632167	0.343842015642169	min
#000000	2.16205316619808	-0.910002555812546	min
#000000	2.13869841791884	0.929652769523805	min
#000000	2.13413928302383	-0.0888122109672047	min
#000000	2.09041297567357	-0.0692708264951071	min
#000000	2.02479506378288	-0.234693277249219	min
#000000	2.15569735632167	0.691851948731317	min
#000000	2.16205316619808	0.979478699625423	min
#000000	2.13869841791884	0.695513768849706	min
#000000	2.13413928302383	-0.0934865725748976	min
#000000	2.09041297567357	1.64893622494237	min
#000000	2.02479506378288	0.523654055551504	min
#000000	2.15569735632167	1.01472142652203	min
#000000	2.16205316619808	0.757935656954077	min
#000000	2.13869841791884	-0.261503151052899	min
#000000	2.13413928302383	0.0145231973862357	min
#000000	2.09041297567357	-0.0619214674008864	min
#000000	2.02479506378288	1.34298817313528	min
#000000	2.15569735632167	0.691851948731317	min
#000000	2.16205316619808	0.979478699625423	min
#000000	2.13869841791884	0.695513768849706	min
#000000	2.13413928302383	-0.0934865725748976	min
#000000	2.09041297567357	1.64893622494237	min
#000000	2.02479506378288	0.523654055551504	min
#000000	2.15569735632167	0.761403323304091	min
#000000	2.16205316619808	1.0319282846711	min
#000000	2.13869841791884	-0.397947189983392	min
#000000	2.13413928302383	0.116576390197165	min
#000000	2.09041297567357	0.805282623869256	min
#000000	2.02479506378288	0.745872880289999	min
#000000	1.8691999249725	0.432262393046468	min
#000000	1.78781016586862	-3.87781987202702	min
#000000	1.75346059894141	-2.89545784591428	min
#000000	1.70045955540144	-3.34240239411143	min
#000000	1.86872738718107	-1.6478250622291	min
#000000	1.79606119914403	-4.03458057276013	min
#000000	1.78610128168745	-3.49803716370286	min
#000000	1.75292181070918	-1.80390366097353	min
#000000	2.13869841791884	1.18087890806485	min
#000000	2.13413928302383	3.11417935951349	min
#000000	2.09041297567357	2.0574364315451	min
#000000	2.13869841791884	-0.161810927669235	min
#000000	2.13413928302383	1.96649039105454	min
#000000	2.09041297567357	0.602858066586482	min
#000000	2.15569735632167	0.691851948731317	min
#000000	2.16205316619808	0.979478699625423	min
#000000	2.13869841791884	0.695513768849706	min
#000000	2.13413928302383	-0.0934865725748976	min
#000000	2.09041297567357	1.64893622494237	min
#000000	2.02479506378288	0.523654055551504	min
#000000	2.15569735632167	2.40144887279558	min
#000000	2.16205316619808	0.897440901348062	min
#000000	2.13869841791884	0.34919651925529	min
#000000	2.13413928302383	1.77229993787105	min
#000000	2.09041297567357	1.05858844750076	min
#000000	2.02479506378288	1.63730553265902	min
#000000	1.86872738718107	-0.237091312088612	min
#000000	1.79565978525711	-1.21479252195666	min
#000000	1.78610128168745	-2.12592617754228	min
#000000	1.75183830196343	-1.91264307204141	min
#000000	1.69737287371485	-2.10517798166442	min
#000000	1.70718670661173	0.141233311703839	min
#000000	2.15569735632167	0.789431441020375	min
#000000	2.16205316619808	0.345073214798479	min
#000000	2.13869841791884	0.882683848383301	min
#000000	2.13413928302383	0.428737410767984	min
#000000	2.09041297567357	0.0685305206756166	min
#000000	2.02479506378288	0.913185079308434	min
#000000	2.15569735632167	0.776102673663713	min
#000000	2.16205316619808	1.31798074168436	min
#000000	2.13869841791884	0.517751980104298	min
#000000	2.13413928302383	0.136085037613878	min
#000000	2.09041297567357	0.732931686941589	min
#000000	2.02479506378288	0.469061912085435	min
#000000	1.8677772718818	-0.567800687432783	min
#000000	1.79606119914403	-2.96023535658944	min
#000000	1.78567086182247	-2.74910435666608	min
#000000	1.75238104957734	-3.69123703987912	min
#000000	1.69659148379588	-2.85342623789221	min
#000000	1.70571699287209	-1.28186982258586	min
#000000	2.16205316619808	0.647273977733283	min
#000000	2.13869841791884	-0.457059841046129	min
#000000	2.13413928302383	1.25641764754496	min
#000000	2.09041297567357	-0.240009767116321	min
#000000	2.02479506378288	1.27283776388801	min
#000000	1.86682036148722	-0.331340363580545	min
#000000	1.7952572364601	-1.49859064637619	min
#000000	1.78523914799704	-2.28620182762153	min
#000000	1.75129355414777	-1.91105832114511	min
#000000	1.69659148379588	-2.13258260829672	min
#000000	1.70497683162916	-1.46746381869449	min
#000000	2.15569735632167	3.45623083952457	min
#000000	2.16205316619808	2.29627609744175	min
#000000	2.13869841791884	2.09556854231945	min
#000000	2.13413928302383	1.1984953487395	min
#000000	2.09041297567357	1.60857709877667	min
#000000	2.02479506378288	1.19376316251864	min
#000000	2.15569735632167	0.761403323304091	min
#000000	2.16205316619808	1.0319282846711	min
#000000	2.13869841791884	-0.397947189983392	min
#000000	2.13413928302383	0.116576390197165	min
#000000	2.09041297567357	0.805282623869256	min
#000000	2.02479506378288	0.745872880289999	min
#000000	2.15569735632167	2.36360999734903	min
#000000	2.16205316619808	0.753376611496303	min
#000000	2.13869841791884	0.418487718729758	min
#000000	2.13413928302383	2.14923738292835	min
#000000	2.09041297567357	1.23374852386688	min
#000000	2.02479506378288	2.16219916290683	min
#000000	2.15569735632167	0.776102673663713	min
#000000	2.16205316619808	1.31798074168436	min
#000000	2.13869841791884	0.517751980104298	min
#000000	2.13413928302383	0.136085037613878	min
#000000	2.09041297567357	0.732931686941589	min
#000000	2.02479506378288	0.469061912085435	min
#000000	1.86872738718107	-0.653530660840339	min
#000000	1.79606119914403	-3.84000052849126	min
#000000	1.78610128168745	-3.48542051379226	min
#000000	1.75399742772108	-2.52056722476992	min
#000000	1.69737287371485	-3.03721019546821	min
#000000	1.70718670661173	-1.67689174545792	min
#000000	2.15569735632167	1.79548595135773	min
#000000	2.16205316619808	1.40765819966628	min
#000000	2.13869841791884	1.60554531772911	min
#000000	2.13413928302383	1.90136748833993	min
#000000	2.09041297567357	1.52323936097746	min
#000000	2.02479506378288	2.09628007068023	min
#000000	1.86872738718107	-0.971267313767416	min
#000000	1.79606119914403	-3.42311137116878	min
#000000	1.78567086182247	-3.25232324977223	min
#000000	1.75238104957734	-2.49150352989941	min
#000000	1.69737287371485	-2.20573800226276	min
#000000	1.70718670661173	-1.66838364145478	min
#000000	2.15569735632167	1.48369951581805	min
#000000	2.16205316619808	1.09782329634118	min
#000000	2.13869841791884	0.199376962921419	min
#000000	2.13413928302383	0.573091365712633	min
#000000	2.09041297567357	0.471731147312086	min
#000000	2.02479506378288	0.775958971481118	min
#000000	1.86512913940915	-1.74464222064313	min
#000000	1.7944487099264	-2.50152543150354	min
#000000	1.7843718091207	-3.24388168851527	min
#000000	1.75129355414777	-3.42696824144837	min
#000000	1.69342593031195	-3.04888930708723	min
#000000	1.70571699287209	-1.71257815853202	min
#000000	1.86990561317406	-1.24897398343144	min
#000000	1.79646148411469	-1.30956062662456	min
#000000	1.78823422366191	-2.27736444640843	min
#000000	1.75399742772108	-3.06803048136439	min
#000000	1.70198007088883	-2.28533101452205	min
#000000	1.708642484306	-2.42339143584007	min
#000000	1.86872738718107	-2.10463087283433	min
#000000	1.79606119914403	-3.35379505364296	min
#000000	1.78567086182247	-4.64288603348558	min
#000000	1.75292181070918	-3.82810498094645	min
#000000	1.69737287371485	-4.15898962438009	min
#000000	1.70718670661173	-2.11500508149625	min
#000000	1.86825317323007	-0.199660722454242	min
#000000	1.79565978525711	-0.445409838698279	min
#000000	1.78523914799704	-2.55117096039021	min
#000000	1.75346059894141	-1.12288013535504	min
#000000	1.69737287371485	-0.941360549004348	min
#000000	1.70718670661173	-1.86514816637847	min
#000000	1.86801543418726	0.535623709284961	min
#000000	1.79606119914403	-1.21695208391612	min
#000000	1.78610128168745	-2.34396281070016	min
#000000	1.75238104957734	-1.76978318043822	min
#000000	1.69737287371485	-1.51842824278056	min
#000000	1.70718670661173	-1.44033982511143	min
#000000	1.86753868489165	-1.22512769523304	min
#000000	1.7952572364601	-4.14891648739604	min
#000000	1.78523914799704	-2.21333885820842	min
#000000	1.75292181070918	-3.31086865874714	min
#000000	1.69737287371485	-2.67990820934615	min
#000000	1.7064536073164	-2.53910762881921	min
#000000	1.86801543418726	-0.829255480925289	min
#000000	1.79606119914403	-3.51650120211078	min
#000000	1.78610128168745	-2.93980523734854	min
#000000	1.75238104957734	-2.49540894359456	min
#000000	1.69737287371485	-3.42771369141478	min
#000000	1.7064536073164	-1.689905445088	min
#000000	1.86872738718107	-1.0785859341251	min
#000000	1.79606119914403	-2.58612786771071	min
#000000	1.78610128168745	-3.32178264054659	min
#000000	1.75292181070918	-2.43983871237258	min
#000000	1.69737287371485	-3.07100551339611	min
#000000	1.70718670661173	-1.38706022439037	min
#000000	1.86872738718107	-1.40509230444342	min
#000000	1.79606119914403	-1.88648200270081	min
#000000	1.78610128168745	-2.38662812299305	min
#000000	1.75346059894141	-2.20705347441456	min
#000000	1.69737287371485	-3.17189645928333	min
#000000	1.70718670661173	-0.543695721850064	min
#000000	1.86849049042529	-0.853026871215162	min
#000000	1.79606119914403	-1.92888115679325	min
#000000	1.78610128168745	-2.32929408813316	min
#000000	1.75238104957734	-2.50332641020795	min
#000000	1.69659148379588	-1.61706001875106	min
#000000	1.7064536073164	-1.90873059388818	min
#000000	1.86872738718107	1.5751781608057	min
#000000	1.79565978525711	-1.61003100337363	min
#000000	1.78523914799704	-0.559110098301707	min
#000000	1.75238104957734	-0.467190277454728	min
#000000	1.69737287371485	-0.0348794358482783	min
#000000	1.70718670661173	-1.10227535567164	min
#000000	1.86801543418726	-1.74884561971617	min
#000000	1.79606119914403	-2.1254797678218	min
#000000	1.78610128168745	-2.45888083780586	min
#000000	1.75238104957734	-2.93450732883536	min
#000000	1.69737287371485	-2.41608050969156	min
#000000	1.70718670661173	-1.85079537398072	min
#000000	1.86849049042529	-1.12215629365223	min
#000000	1.79606119914403	-2.36591976001708	min
#000000	1.78610128168745	-3.07463444631315	min
#000000	1.75238104957734	-2.10933757275479	min
#000000	1.69737287371485	-2.82308834062715	min
#000000	1.70718670661173	-1.29947184603483	min
#000000	1.8677772718818	-0.914438319818115	min
#000000	1.7952572364601	-2.29074577465429	min
#000000	1.78480613289032	-3.13078368458227	min
#000000	1.75292181070918	-1.96844234603312	min
#000000	1.69737287371485	-3.0491510079256	min
#000000	1.70423309151981	-0.642426546060652	min
#000000	1.86849049042529	-2.18706217927438	min
#000000	1.79606119914403	-3.74131248402222	min
#000000	1.78653041485268	-3.10840251031396	min
#000000	1.75292181070918	-2.9892412202583	min
#000000	1.69737287371485	-4.19016577568102	min
#000000	1.70718670661173	-1.37285676376436	min
#000000	1.86729967178777	-0.786171727813866	min
#000000	1.79565978525711	-3.73400315643769	min
#000000	1.78480613289032	-2.12485695463271	min
#000000	1.75074679227164	-1.50331581257343	min
#000000	1.69659148379588	-2.83516797869031	min
#000000	1.70718670661173	-2.23507895410962	min
#000000	1.86825317323007	-2.08193638816241	min
#000000	1.79606119914403	-2.6853848250797	min
#000000	1.78480613289032	-2.44385709005116	min
#000000	1.75129355414777	-3.19080607688739	min
#000000	1.69737287371485	-2.90316061774077	min
#000000	1.70718670661173	-2.19512772602748	min
#000000	2.15569735632167	0.867098085787353	min
#000000	2.16205316619808	-0.129496793684049	min
#000000	2.13869841791884	-0.18087856866022	min
#000000	2.13413928302383	0.690612940536609	min
#000000	2.09041297567357	0.328285450498916	min
#000000	2.02479506378288	0.544686267763132	min
#000000	2.15569735632167	0.168510310210854	min
#000000	2.16205316619808	0.563980200765364	min
#000000	2.13869841791884	-0.167668050799839	min
#000000	2.13413928302383	-0.498698318556695	min
#000000	2.09041297567357	-0.592476723052835	min
#000000	2.02479506378288	0.438623992714902	min
#000000	2.15569735632167	1.01472142652203	min
#000000	2.16205316619808	0.757935656954077	min
#000000	2.13869841791884	-0.261503151052899	min
#000000	2.13413928302383	0.0145231973862357	min
#000000	2.09041297567357	-0.0619214674008864	min
#000000	2.02479506378288	1.34298817313528	min
#000000	1.86872738718107	-1.59879124361465	min
#000000	1.79606119914403	-4.34883374379727	min
#000000	1.78653041485268	-3.57913755130586	min
#000000	1.75346059894141	-2.72880906895723	min
#000000	1.69737287371485	-3.48888990914463	min
#000000	1.70718670661173	-2.64191353979135	min
#000000	1.79606119914403	-2.39301044908246	min
#000000	1.78610128168745	-2.96771627440806	min
#000000	1.75292181070918	-3.1652736166893	min
#000000	1.69737287371485	-2.83862796111648	min
#000000	1.8663393294057	-0.883304731084919	min
#000000	1.79565978525711	-3.00359973026391	min
#000000	1.78480613289032	-3.67396096736967	min
#000000	1.75292181070918	-2.90008545269145	min
#000000	1.69422339421838	-3.05763848208265	min
#000000	1.8643977477167	0.773721369548442	min
#000000	1.7952572364601	-2.69122395387751	min
#000000	1.78349920575837	-2.25472258942735	min
#000000	1.75129355414777	-1.29822547846303	min
#000000	1.69019451893303	-1.09652675279509	min
#000000	1.7034857400508	-2.48754230825142	min
#000000	2.16205316619808	2.53777970459332	min
#000000	2.13869841791884	2.71182566451654	min
#000000	2.13413928302383	3.69487646889434	min
#000000	2.02479506378288	2.95586212008694	min
#000000	2.15569735632167	2.3562369947165	min
#000000	2.16205316619808	1.28354208683169	min
#000000	2.13413928302383	2.43926105633142	min
#000000	1.75129355414777	-1.26170979097914	min
#000000	1.69342593031195	-3.12300414510423	min
#000000	2.15569735632167	3.59349678881781	min
#000000	2.16205316619808	2.83122584904818	min
#000000	2.13869841791884	2.16689893742146	min
#000000	2.13413928302383	3.62465474664918	min
#000000	2.02479506378288	2.35669919494231	min
#000000	2.15569735632167	0.379794480048941	min
#000000	2.16205316619808	-0.241863843608325	min
#000000	2.13869841791884	0.303029975990233	min
#000000	2.13413928302383	-0.303632518805264	min
#000000	2.09041297567357	0.24157822651744	min
#000000	1.86849049042529	-0.976402545050368	min
#000000	1.79606119914403	-3.31486764117928	min
#000000	1.78480613289032	-2.66617099141997	min
#000000	1.75238104957734	-1.66505369418015	min
#000000	1.69737287371485	-2.1173096563851	min
#000000	1.70718670661173	-2.22776083231172	min
#000000	1.86872738718107	-2.38015752365507	min
#000000	1.79606119914403	-3.53917932139943	min
#000000	1.78610128168745	-2.9770939632158	min
#000000	1.75238104957734	-3.16814492671961	min
#000000	1.69737287371485	-4.35522784901319	min
#000000	1.7064536073164	-1.37677462414265	min
#000000	2.15569735632167	0.871480376576968	min
#000000	2.16205316619808	0.244143120483926	min
#000000	2.13413928302383	0.141088418268639	min
#000000	2.09041297567357	0.0799728551838733	min
#000000	2.02479506378288	0.838319834285751	min
#000000	2.16205316619808	2.11475058775646	min
#000000	2.13869841791884	2.32843890892492	min
#000000	2.09041297567357	2.25901042279386	min
#000000	1.86825317323007	0.759994289422181	min
#000000	1.79606119914403	-1.71824814799965	min
#000000	1.78480613289032	-1.88394346793522	min
#000000	1.75129355414777	-1.51603735279975	min
#000000	1.69737287371485	-1.4350686434395	min
#000000	1.70718670661173	-1.87980405820722	min
#000000	1.82560936331963	-0.513293435942744	min
#000000	1.72115583339055	-0.752921702048377	min
#000000	1.67920502172069	-2.46160501632401	min
#000000	1.63851008693496	-2.7084168831802	min
#000000	1.62801433742922	-2.74110661020704	min
#000000	1.63276252875225	-2.16041851826793	min
#000000	1.86825317323007	0.205529521199681	min
#000000	1.79565978525711	-2.23756425742887	min
#000000	1.78523914799704	-2.02754395560311	min
#000000	1.69737287371485	-2.00936244784615	min
